player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,corners,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints
72,25-26-prem-tottenham-hotspur-vs-afc-bournemouth,90,0,1,1,0.01,0.03,0,0,0,1,61,26,0.0,1.0,17,0,0.0,4,0.0,1,3,7,0,8,3,0,5,1,5,0.0,0,0.0,3,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,97,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
67,25-26-prem-tottenham-hotspur-vs-afc-bournemouth,90,0,0,0,0.0,0.0,0,0,0,0,41,15,0.0,0.0,8,0,0.0,6,0.0,0,0,11,0,2,0,0,1,0,0,0.0,1,0.0,0,0,1,0,0.22,0.22,0,15,6,,3,0,0,0,0.0,0.0,0.0,0,0,97,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
97,25-26-prem-tottenham-hotspur-vs-afc-bournemouth,81,1,0,5,0.48,0.06,2,0,1,6,29,13,0.0,2.0,2,0,0.0,0,0.0,0,0,3,1,1,1,2,3,5,1,0.0,2,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.7,0,0,81,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
85,25-26-prem-tottenham-hotspur-vs-afc-bournemouth,90,0,0,1,0.04,0.01,1,1,0,1,50,28,0.0,0.0,3,0,0.0,1,0.0,2,2,7,0,1,0,1,5,4,4,0.0,1,0.0,1,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.14,2,0,97,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
82,25-26-prem-tottenham-hotspur-vs-afc-bournemouth,90,0,0,3,0.29,0.06,1,4,1,5,46,17,0.0,2.0,6,0,0.0,2,0.0,2,0,8,0,0,0,0,9,6,8,0.0,1,0.0,1,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.17,3,0,97,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
569,25-26-prem-tottenham-hotspur-vs-afc-bournemouth,90,0,0,0,0.0,0.01,0,1,0,0,60,46,0.0,0.0,7,0,0.0,2,0.0,1,1,6,1,2,1,0,4,1,3,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,97,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
90,25-26-prem-tottenham-hotspur-vs-afc-bournemouth,63,0,0,1,0.05,0.13,0,0,0,1,34,14,0.0,2.0,2,2,0.0,1,0.0,2,0,3,0,2,1,0,6,2,5,0.0,1,0.0,3,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,63,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
565,25-26-prem-tottenham-hotspur-vs-afc-bournemouth,90,0,0,0,0.0,0.0,0,0,0,0,64,42,0.0,0.0,7,0,0.0,8,0.0,0,0,13,0,0,0,0,0,0,0,0.0,0,0.0,0,0,5,1,1.41,0.41,2,42,8,,1,0,0,0,0.0,0.0,0.0,0,0,97,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
74,25-26-prem-tottenham-hotspur-vs-afc-bournemouth,90,0,0,1,0.01,0.09,0,3,0,0,48,14,0.0,1.0,4,1,0.0,1,0.0,1,0,0,0,3,1,3,12,10,10,0.0,2,0.0,2,3,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,5,0,97,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
86,25-26-prem-tottenham-hotspur-vs-afc-bournemouth,64,0,0,4,0.29,0.32,2,0,0,5,33,11,0.0,2.0,4,1,0.0,2,0.0,3,0,1,0,0,0,1,5,3,5,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.41,4,0,64,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
585,25-26-prem-tottenham-hotspur-vs-afc-bournemouth,90,0,0,0,0.0,0.02,0,1,0,0,73,60,0.0,0.0,8,0,0.0,1,0.0,1,1,9,0,0,0,0,2,1,2,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,97,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
685,25-26-prem-tottenham-hotspur-vs-afc-bournemouth,90,0,0,0,0.0,0.01,0,0,0,1,35,19,0.0,1.0,1,0,0.0,0,0.0,0,1,3,0,5,5,0,3,4,0,0.0,3,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,97,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
697,25-26-prem-tottenham-hotspur-vs-afc-bournemouth,26,0,0,0,0.0,0.01,0,0,0,0,19,7,0.0,1.0,1,0,0.0,0,0.0,2,1,5,0,1,1,0,5,2,5,0.0,0,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,4,64,97,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
575,25-26-prem-tottenham-hotspur-vs-afc-bournemouth,90,0,0,0,0.0,0.01,0,0,0,0,103,79,0.0,0.0,9,0,0.0,3,0.0,1,0,6,1,6,6,0,4,3,2,0.0,2,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,97,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
568,25-26-prem-tottenham-hotspur-vs-afc-bournemouth,71,0,0,1,0.01,0.02,0,0,0,0,43,11,0.0,0.0,10,1,0.0,0,0.0,2,1,4,0,6,3,1,3,2,3,0.0,0,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,71,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
87,25-26-prem-tottenham-hotspur-vs-afc-bournemouth,27,0,0,0,0.0,0.0,0,0,0,1,20,4,0.0,0.0,1,0,0.0,0,0.0,2,0,3,0,2,0,2,5,2,5,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,4,63,97,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
84,25-26-prem-tottenham-hotspur-vs-afc-bournemouth,81,0,0,3,0.29,0.05,0,0,1,5,38,17,0.0,1.0,3,0,0.0,1,0.0,0,0,2,0,0,0,0,5,5,5,0.0,0,0.0,2,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,3,0,81,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
584,25-26-prem-tottenham-hotspur-vs-afc-bournemouth,14,0,0,1,0.04,0.0,0,0,0,0,12,5,0.0,0.0,1,0,0.0,2,0.0,1,0,2,0,0,0,0,3,1,3,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,3,76,97,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
77,25-26-prem-tottenham-hotspur-vs-afc-bournemouth,64,0,0,0,0.0,0.0,0,0,0,2,39,14,0.0,0.0,4,0,0.0,1,0.0,0,1,4,0,3,3,2,4,6,1,0.0,3,0.0,1,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,26,97,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
588,25-26-prem-tottenham-hotspur-vs-afc-bournemouth,36,0,0,1,0.04,0.02,0,2,0,3,21,12,0.0,0.0,0,0,0.0,0,0.0,0,0,1,0,1,0,0,2,3,2,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,54,97,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
573,25-26-prem-tottenham-hotspur-vs-afc-bournemouth,90,0,0,0,0.0,0.02,0,1,0,0,72,39,0.0,1.0,8,2,0.0,2,0.0,0,0,5,1,2,0,2,2,9,1,0.0,1,0.0,0,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,97,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
574,25-26-prem-tottenham-hotspur-vs-afc-bournemouth,19,0,0,1,0.02,0.06,0,0,0,2,32,18,0.0,0.0,5,0,0.0,0,0.0,1,0,0,0,1,0,1,5,2,3,0.0,2,0.0,2,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,71,97,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
580,25-26-prem-tottenham-hotspur-vs-afc-bournemouth,54,0,0,0,0.0,0.01,0,0,0,1,23,7,0.0,0.0,3,0,0.0,0,0.0,0,0,2,0,2,2,0,2,2,2,0.0,0,0.0,2,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,54,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
73,25-26-prem-tottenham-hotspur-vs-afc-bournemouth,26,0,0,0,0.0,0.0,0,0,0,0,4,3,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,26,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
673,25-26-prem-tottenham-hotspur-vs-afc-bournemouth,54,0,0,0,0.0,0.01,0,0,0,1,45,28,0.0,0.0,2,0,0.0,0,0.0,1,0,2,0,2,1,0,2,4,2,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,54,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
582,25-26-prem-tottenham-hotspur-vs-afc-bournemouth,90,0,0,0,0.0,0.07,0,5,0,3,57,15,0.0,1.0,4,2,0.0,0,0.0,2,0,1,0,0,0,3,14,19,12,0.0,2,0.0,3,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,4,0,97,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
586,25-26-prem-tottenham-hotspur-vs-afc-bournemouth,36,0,0,1,0.06,0.01,1,1,0,2,25,10,0.0,0.0,0,0,0.0,0,0.0,1,0,1,0,0,0,0,3,5,2,0.0,1,0.0,0,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.22,1,54,97,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
593,25-26-prem-tottenham-hotspur-vs-afc-bournemouth,76,0,0,0,0.0,0.0,0,0,0,1,37,17,0.0,0.0,5,0,0.0,2,0.0,0,0,2,1,3,2,0,5,9,3,0.0,2,0.0,3,6,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,76,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
211,25-26-efl-cup-derby-county-vs-burnley,90,1,0,3,0.15,0.09,1,1,0,1,94,70,0.0,0.0,11,0,0.0,3,0.0,0,0,4,0,1,1,0,4,1,3,0.0,1,0.0,2,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.16,0,0,94,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
597,25-26-prem-tottenham-hotspur-vs-afc-bournemouth,90,0,0,0,0.0,0.01,0,0,0,5,31,5,0.0,1.0,0,0,0.0,0,0.0,0,0,0,1,3,3,1,5,7,1,0.0,4,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,97,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
81,25-26-prem-tottenham-hotspur-vs-afc-bournemouth,9,0,0,0,0.0,0.0,0,0,0,1,11,5,0.0,0.0,2,0,0.0,0,0.0,0,0,1,0,0,0,0,0,3,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,81,97,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100,25-26-prem-tottenham-hotspur-vs-afc-bournemouth,9,0,0,0,0.0,0.0,0,0,0,0,2,0,0.0,0.0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,2,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,81,97,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
215,25-26-efl-cup-derby-county-vs-burnley,78,0,0,2,0.45,0.02,1,0,1,3,36,17,0.0,0.0,2,0,0.0,1,0.0,0,1,2,0,1,1,0,4,1,1,0.0,3,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.34,0,0,78,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
193,25-26-efl-cup-derby-county-vs-burnley,45,0,0,0,0.0,0.03,0,0,0,0,58,48,0.0,0.0,8,0,0.0,2,0.0,0,0,1,1,3,1,1,3,3,0,0.0,3,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,46,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
109,25-26-efl-cup-brentford-vs-afc-bournemouth,90,0,0,0,0.0,0.02,0,2,0,1,53,19,0.0,0.0,1,0,0.0,1,0.0,1,1,6,1,2,1,0,8,5,6,0.0,2,0.0,3,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,91,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
311,25-26-efl-cup-mansfield-town-vs-everton,29,1,0,3,1.22,0.01,2,0,1,5,19,5,0.0,1.0,1,0,0.0,0,0.0,0,0,1,0,0,0,0,1,5,0,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,1.16,0,61,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
288,25-26-efl-cup-mansfield-town-vs-everton,90,0,0,0,0.0,0.0,0,0,0,0,34,23,0.0,0.0,1,0,0.0,1,0.0,0,0,6,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,23,1,,1,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
419,25-26-efl-cup-mansfield-town-vs-everton,60,0,0,2,0.14,0.14,1,0,0,3,53,38,0.0,3.0,1,0,0.0,0,0.0,0,0,5,1,0,0,1,0,5,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.03,0,0,60,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
